,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
29,0.485151481628418,0.07679587706559923,0.03461799621582031,0.012770840539692048,1,5,100,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9811484593837536,0.005729369886062931
23,1.2162286281585692,0.2613117304829007,0.05976877212524414,0.01961429032479807,1,4,200,"{'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9787955182072829,0.008774082248185022
15,1.0359949111938476,0.387518021957527,0.059713554382324216,0.027013154162264318,1,3,200,"{'max_depth': 1, 'min_samples_split': 3, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9787955182072829,0.008774082248185022
14,0.6789988994598388,0.1929848236729896,0.03790130615234375,0.010032567139666389,1,3,150,"{'max_depth': 1, 'min_samples_split': 3, 'n_estimators': 150}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
166,0.6220667362213135,0.17595403808721474,0.0425208568572998,0.017307258188669416,3,50,150,"{'max_depth': 3, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
13,0.4650925636291504,0.11176624298260486,0.03290867805480957,0.012774190116539913,1,3,100,"{'max_depth': 1, 'min_samples_split': 3, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9811484593837536,0.005729369886062931
7,0.886314058303833,0.28747098653512865,0.056157827377319336,0.021586868857276717,1,2,200,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9787955182072829,0.008774082248185022
22,0.7584521293640136,0.16953122669460322,0.055802106857299805,0.02808067735212745,1,4,150,"{'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 150}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
390,0.6232295989990234,0.1618819504898455,0.03611326217651367,0.009623839038333625,20,50,150,"{'max_depth': 20, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
31,1.0182090759277345,0.2281153771410752,0.10783805847167968,0.03489087044820304,1,5,200,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9787955182072829,0.008774082248185022
334,0.6923855304718017,0.17431307482935485,0.04792318344116211,0.014578741126675447,10,50,150,"{'max_depth': 10, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
5,0.44481782913208007,0.1027676152637202,0.018515491485595705,0.00082619935163263,1,2,100,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9811484593837536,0.005729369886062931
6,0.678031587600708,0.16238753847846552,0.03900942802429199,0.01457276497025813,1,2,150,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 150}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
446,0.5686083793640136,0.07195624111799873,0.02555546760559082,0.0005083480545744997,50,50,150,"{'max_depth': 50, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
54,0.6321069717407226,0.1902466212922083,0.02943587303161621,0.0022327469909689934,1,50,150,"{'max_depth': 1, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
222,1.0460490703582763,0.10260093654458255,0.08952631950378417,0.019519994795654888,4,50,150,"{'max_depth': 4, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
30,0.869071626663208,0.15676442642442823,0.050989818572998044,0.022959785891787956,1,5,150,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 150}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
278,0.9045247077941895,0.13211655721725404,0.053006744384765624,0.017980533000203306,5,50,150,"{'max_depth': 5, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
47,0.8239340305328369,0.11694281359482162,0.03710417747497559,0.003657259310415502,1,20,200,"{'max_depth': 1, 'min_samples_split': 20, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9787955182072829,0.008774082248185022
46,0.8306195735931396,0.12319336033360151,0.035664701461791994,0.015142004172329245,1,20,150,"{'max_depth': 1, 'min_samples_split': 20, 'n_estimators': 150}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
45,0.47602081298828125,0.09904554984976456,0.0375941276550293,0.013320203453745022,1,20,100,"{'max_depth': 1, 'min_samples_split': 20, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9811484593837536,0.005729369886062931
39,1.0172536373138428,0.19639217356223837,0.057584714889526364,0.006876676963461419,1,10,200,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9647058823529412,0.9787955182072829,0.008774082248185022
38,0.8084230899810791,0.1453163558638446,0.04819507598876953,0.01525619585263947,1,10,150,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 150}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
37,0.5723889827728271,0.0931261879638565,0.03755121231079102,0.014206541173658034,1,10,100,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,1.0,0.9532467532467532,0.041648531500625786,253,0.9880952380952381,0.9764705882352941,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9811484593837536,0.005729369886062931
110,0.7289309978485108,0.21951544784933774,0.05173654556274414,0.014529577445573805,2,50,150,"{'max_depth': 2, 'min_samples_split': 50, 'n_estimators': 150}",0.9090909090909091,1.0,0.9047619047619048,1.0,0.9523809523809523,0.9532467532467532,0.041648531500625786,253,0.9404761904761905,0.9647058823529412,0.9882352941176471,1.0,0.9647058823529412,0.9716246498599439,0.020722158226594064
445,0.47197771072387695,0.07109734175089402,0.03233604431152344,0.008785084959161582,50,50,100,"{'max_depth': 50, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
335,0.995970344543457,0.3091927678351549,0.0616966724395752,0.03357464789687472,10,50,200,"{'max_depth': 10, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
389,0.48826189041137696,0.11349684103480612,0.021248054504394532,0.0032760215756726333,20,50,100,"{'max_depth': 20, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
333,0.3771989822387695,0.10400479629711883,0.027969837188720703,0.011612756984555625,10,50,100,"{'max_depth': 10, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
391,0.9595100402832031,0.24333736608717735,0.048549222946166995,0.0121779264229776,20,50,200,"{'max_depth': 20, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
223,1.1612793922424316,0.382830172380346,0.0532928466796875,0.014683135510603676,4,50,200,"{'max_depth': 4, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
447,0.7060482501983643,0.007917442833728645,0.0321403980255127,0.002763893090404718,50,50,200,"{'max_depth': 50, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
109,0.38541812896728517,0.11660549444807239,0.023581695556640626,0.004618594269572529,2,50,100,"{'max_depth': 2, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
165,0.47228012084960935,0.11843765707283342,0.03464980125427246,0.014669724837581652,3,50,100,"{'max_depth': 3, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
111,1.2031208515167235,0.23231724389890862,0.05871496200561523,0.014085884666489865,2,50,200,"{'max_depth': 2, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
53,0.5276793956756591,0.09908603223317988,0.029190587997436523,0.015988708528478245,1,50,100,"{'max_depth': 1, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
55,0.7832095623016357,0.20300011289666337,0.038269567489624026,0.009023432457219465,1,50,200,"{'max_depth': 1, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
221,0.546148681640625,0.10478729860668166,0.03933281898498535,0.012020968221937302,4,50,100,"{'max_depth': 4, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
167,0.9266571521759033,0.23585341730750745,0.06280522346496582,0.030553158441535264,3,50,200,"{'max_depth': 3, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
279,1.1506014823913575,0.22301195290182943,0.06090202331542969,0.01601499492105183,5,50,200,"{'max_depth': 5, 'min_samples_split': 50, 'n_estimators': 200}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9523809523809523,0.9764705882352941,0.9882352941176471,0.9882352941176471,0.9647058823529412,0.9740056022408963,0.013893557422969218
277,0.5456215381622315,0.06366886786176812,0.03034353256225586,0.014419556398871065,5,50,100,"{'max_depth': 5, 'min_samples_split': 50, 'n_estimators': 100}",0.9090909090909091,0.9523809523809523,0.9047619047619048,1.0,0.9523809523809523,0.9437229437229437,0.034740091164915804,279,0.9880952380952381,0.9647058823529412,0.9882352941176471,0.9764705882352941,0.9764705882352941,0.9787955182072829,0.00877408224818502
361,0.044394731521606445,0.012359768706906131,0.007590389251708985,0.0023223170263125224,20,5,10,"{'max_depth': 20, 'min_samples_split': 5, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
12,0.2926777362823486,0.06849432384561224,0.032826900482177734,0.02052228079161082,1,3,70,"{'max_depth': 1, 'min_samples_split': 3, 'n_estimators': 70}",0.9545454545454546,0.9523809523809523,0.8571428571428571,0.9523809523809523,1.0,0.9432900432900432,0.04675324675324677,295,0.9761904761904762,0.9529411764705882,0.9764705882352941,0.9647058823529412,0.9764705882352941,0.9693557422969187,0.009370323597559703
121,0.04888300895690918,0.014170501562902232,0.014776134490966797,0.009775975665190513,3,3,10,"{'max_depth': 3, 'min_samples_split': 3, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
129,0.05739712715148926,0.014374242246510056,0.007995510101318359,0.002309618501029433,3,4,10,"{'max_depth': 3, 'min_samples_split': 4, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
193,0.03871335983276367,0.0028984006712888233,0.006981801986694336,0.002274414223288898,4,5,10,"{'max_depth': 4, 'min_samples_split': 5, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
137,0.04938549995422363,0.011493995910431836,0.005800962448120117,0.0017143997842709391,3,5,10,"{'max_depth': 3, 'min_samples_split': 5, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
409,0.054938888549804686,0.020924962640931438,0.005751705169677735,0.0011836487256691763,50,4,10,"{'max_depth': 50, 'min_samples_split': 4, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
185,0.04748654365539551,0.004078820519653536,0.005585336685180664,0.0007944885613024124,4,4,10,"{'max_depth': 4, 'min_samples_split': 4, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
20,0.5717980861663818,0.1577396783617111,0.029738187789916992,0.010246810020234441,1,4,70,"{'max_depth': 1, 'min_samples_split': 4, 'n_estimators': 70}",0.9545454545454546,0.9523809523809523,0.8571428571428571,0.9523809523809523,1.0,0.9432900432900432,0.04675324675324677,295,0.9761904761904762,0.9529411764705882,0.9764705882352941,0.9647058823529412,0.9764705882352941,0.9693557422969187,0.009370323597559703
44,0.36216721534729,0.05482167980281377,0.02532515525817871,0.013530399727229544,1,20,70,"{'max_depth': 1, 'min_samples_split': 20, 'n_estimators': 70}",0.9545454545454546,0.9523809523809523,0.8571428571428571,0.9523809523809523,1.0,0.9432900432900432,0.04675324675324677,295,0.9761904761904762,0.9529411764705882,0.9764705882352941,0.9647058823529412,0.9764705882352941,0.9693557422969187,0.009370323597559703
36,0.39023709297180176,0.11160213731608788,0.02734856605529785,0.015043419588394407,1,10,70,"{'max_depth': 1, 'min_samples_split': 10, 'n_estimators': 70}",0.9545454545454546,0.9523809523809523,0.8571428571428571,0.9523809523809523,1.0,0.9432900432900432,0.04675324675324677,295,0.9761904761904762,0.9529411764705882,0.9764705882352941,0.9647058823529412,0.9764705882352941,0.9693557422969187,0.009370323597559703
145,0.046902132034301755,0.015701290585237865,0.005781793594360351,0.0009776096834256806,3,10,10,"{'max_depth': 3, 'min_samples_split': 10, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.8571428571428571,0.9432900432900432,0.05561380728225707,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,0.35489721298217775,0.08263363213551049,0.031121110916137694,0.01560773978137387,1,5,70,"{'max_depth': 1, 'min_samples_split': 5, 'n_estimators': 70}",0.9545454545454546,0.9523809523809523,0.8571428571428571,0.9523809523809523,1.0,0.9432900432900432,0.04675324675324677,295,0.9761904761904762,0.9529411764705882,0.9764705882352941,0.9647058823529412,0.9764705882352941,0.9693557422969187,0.009370323597559703
177,0.07650094032287598,0.020085782072527637,0.011967706680297851,0.014479760966254888,4,3,10,"{'max_depth': 4, 'min_samples_split': 3, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
417,0.06890497207641602,0.02007798486584472,0.01380152702331543,0.01097459448215972,50,5,10,"{'max_depth': 50, 'min_samples_split': 5, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
169,0.040409183502197264,0.0019146307251791163,0.012967109680175781,0.013185480289154485,4,2,10,"{'max_depth': 4, 'min_samples_split': 2, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
353,0.040223884582519534,0.002328081988701006,0.007586812973022461,0.0028547845482181787,20,4,10,"{'max_depth': 20, 'min_samples_split': 4, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
345,0.07081842422485352,0.02177138774074985,0.007380771636962891,0.0013521432554984786,20,3,10,"{'max_depth': 20, 'min_samples_split': 3, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
113,0.06473336219787598,0.022357985379097556,0.010369396209716797,0.005301550364390678,3,2,10,"{'max_depth': 3, 'min_samples_split': 2, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
401,0.041289329528808594,0.0026462822210337688,0.006585025787353515,0.0025699074191508,50,3,10,"{'max_depth': 50, 'min_samples_split': 3, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
233,0.06721982955932618,0.014614530070415672,0.007177162170410156,0.001824210841412917,5,3,10,"{'max_depth': 5, 'min_samples_split': 3, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
305,0.05368938446044922,0.01839363688211853,0.006589365005493164,0.0010157333649732847,10,5,10,"{'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
241,0.051400375366210935,0.011597841847687243,0.009378385543823243,0.002240980449404248,5,4,10,"{'max_depth': 5, 'min_samples_split': 4, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
289,0.060433053970336915,0.017065131628497356,0.026362514495849608,0.03390401571694554,10,3,10,"{'max_depth': 10, 'min_samples_split': 3, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,0.3143585205078125,0.09863992782011889,0.019058895111083985,0.007749200151531648,1,2,70,"{'max_depth': 1, 'min_samples_split': 2, 'n_estimators': 70}",0.9545454545454546,0.9523809523809523,0.8571428571428571,0.9523809523809523,1.0,0.9432900432900432,0.04675324675324677,295,0.9761904761904762,0.9529411764705882,0.9764705882352941,0.9647058823529412,0.9764705882352941,0.9693557422969187,0.009370323597559703
297,0.06339039802551269,0.007698992304241413,0.011879444122314453,0.013537007345602389,10,4,10,"{'max_depth': 10, 'min_samples_split': 4, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
249,0.08033580780029297,0.03976462712561917,0.01550149917602539,0.016397941304904576,5,5,10,"{'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9523809523809523,1.0,0.8571428571428571,0.9432900432900432,0.04675324675324677,295,1.0,1.0,1.0,1.0,1.0,1.0,0.0
377,0.04688372611999512,0.009170624671065846,0.009677648544311523,0.004302128383808571,20,20,10,"{'max_depth': 20, 'min_samples_split': 20, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.8095238095238095,0.9337662337662337,0.07139051852709276,322,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
153,0.05430836677551269,0.01443339324980992,0.013748359680175782,0.0117811338902638,3,20,10,"{'max_depth': 3, 'min_samples_split': 20, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.8095238095238095,0.9337662337662337,0.07139051852709276,322,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
433,0.10292730331420899,0.04306725568890567,0.010907649993896484,0.007168888557872454,50,20,10,"{'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.8095238095238095,0.9337662337662337,0.07139051852709276,322,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
265,0.04099669456481934,0.003187883527335033,0.007881593704223634,0.001799151996067065,5,20,10,"{'max_depth': 5, 'min_samples_split': 20, 'n_estimators': 10}",0.9545454545454546,1.0,0.9047619047619048,1.0,0.8095238095238095,0.9337662337662337,0.07139051852709276,322,1.0,0.9882352941176471,0.9882352941176471,0.9882352941176471,1.0,0.9929411764705882,0.005763505277136869
257,0.05730481147766113,0.014992172223568934,0.007693004608154297,0.0026308301299022923,5,10,10,"{'max_depth': 5, 'min_samples_split': 10, 'n_estimators': 10}",0.9545454545454546,0.9523809523809523,0.9047619047619048,1.0,0.8571428571428571,0.9337662337662337,0.04873928292653706,322,1.0,1.0,1.0,1.0,1.0,1.0,0.0
