,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
72,0.10605398813883464,0.01128293336579587,0.002328077952067057,0.0004709208275973758,0.01,10,150,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 150}",0.7773109243697479,0.8143459915611815,0.8270042194092827,0.8062203784467373,0.02108514618296939,92,0.8945147679324894,0.8947368421052632,0.8778947368421053,0.889048782293286,0.007887622230634798
157,0.05669053395589193,0.01014902711735475,0.001994450887044271,4.899036091938795e-07,0.1,8,80,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 80}",0.7647058823529411,0.8227848101265823,0.8270042194092827,0.8048316372962687,0.028425434748979288,96,0.9556962025316456,0.9389473684210526,0.9389473684210526,0.9445303131245836,0.007895476117712538
74,0.1250301202138265,0.00044934307679935783,0.0023272037506103516,0.0004701902520620762,0.01,10,190,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 190}",0.7647058823529411,0.8185654008438819,0.8312236286919831,0.8048316372962687,0.028839958857952548,96,0.9029535864978903,0.8968421052631579,0.8821052631578947,0.8939669849729809,0.008750728885241157
142,0.11285972595214844,0.027069044130336704,0.0033500194549560547,0.0019180189030495876,0.1,4,240,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 240}",0.7773109243697479,0.8227848101265823,0.8143459915611815,0.8048139086858374,0.01975034218122529,98,0.9578059071729957,0.9452631578947368,0.9389473684210526,0.9473388111629283,0.007837617551779823
153,0.12598737080891928,0.011789032696710503,0.001994530359903971,2.9736021254650284e-07,0.1,5,240,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 240}",0.7815126050420168,0.8270042194092827,0.8059071729957806,0.8048079991490268,0.018588130294967795,99,0.9704641350210971,0.9515789473684211,0.9536842105263158,0.958575764305278,0.00845016970040862
103,0.01795220375061035,0.0,0.001996755599975586,0.0008169254807956159,0.1,1,100,"{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 100}",0.7941176470588235,0.8059071729957806,0.8143459915611815,0.8047902705385952,0.008295865783656717,100,0.8122362869198312,0.8105263157894737,0.8189473684210526,0.8139033237101193,0.0036343537344885324
167,0.042647997538248696,0.0016056586552931965,0.0013298988342285156,0.0004703588293815774,0.1,10,60,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 60}",0.7689075630252101,0.8227848101265823,0.8185654008438819,0.8034192579985581,0.024464173412343113,101,0.959915611814346,0.9389473684210526,0.9368421052631579,0.9452350284995189,0.010416259024194937
166,0.027805646260579426,0.0029668445316540825,0.0016528765360514324,0.0004829466881368311,0.1,10,30,"{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 30}",0.7689075630252101,0.8059071729957806,0.8354430379746836,0.8034192579985581,0.027219902613872506,101,0.9282700421940928,0.9157894736842105,0.9010526315789473,0.9150373824857502,0.01112418059983025
150,0.06721973419189453,0.000990179962669316,0.008312543233235678,0.008934738518494984,0.1,5,175,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 175}",0.773109243697479,0.8312236286919831,0.8059071729957806,0.8034133484617475,0.023790541627956102,103,0.9578059071729957,0.9452631578947368,0.9431578947368421,0.9487423199348582,0.006466296903096565
149,0.062268336613972984,0.001559391345703732,0.015469789505004883,0.017665312603686596,0.1,5,150,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 150}",0.773109243697479,0.8312236286919831,0.8059071729957806,0.8034133484617475,0.023790541627956102,103,0.9578059071729957,0.9410526315789474,0.9389473684210526,0.9459353023909985,0.008437672532903751
