,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_epochs,param_kernel,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
24,1.6229932308197021,0.0202160318967609,0.1668971379597982,0.011798212572806506,50,20,20,0.001,"{'batch_size': 50, 'epochs': 20, 'kernel': 20, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
25,1.5847581227620442,0.03269527175007064,0.16821583112080893,0.0012458121633537652,50,20,20,2,"{'batch_size': 50, 'epochs': 20, 'kernel': 20, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
26,1.618005911509196,0.03587925095123442,0.16156697273254395,0.02723978258477824,50,20,20,0.1,"{'batch_size': 50, 'epochs': 20, 'kernel': 20, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
27,1.7562921047210693,0.19194523123104434,0.1589085261027018,0.008707046868578563,50,20,20,1,"{'batch_size': 50, 'epochs': 20, 'kernel': 20, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
28,1.6708640257517497,0.10431626592416336,0.15724523862202963,0.016475244848692033,50,20,30,0.001,"{'batch_size': 50, 'epochs': 20, 'kernel': 30, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
29,1.6429163614908855,0.010100305574241724,0.1718756357828776,0.01964884439613931,50,20,30,2,"{'batch_size': 50, 'epochs': 20, 'kernel': 30, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
30,1.5990567207336426,0.021239451996103668,0.14661765098571777,0.008495655681320574,50,20,30,0.1,"{'batch_size': 50, 'epochs': 20, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
31,1.5781150658925374,0.03584164537296608,0.15225625038146973,0.009010215921531485,50,20,30,1,"{'batch_size': 50, 'epochs': 20, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
39,1.860348145167033,0.028516450456389928,0.15724809964497885,0.018787726454564606,50,30,0.001,1,"{'batch_size': 50, 'epochs': 30, 'kernel': 0.001, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
41,2.273248275121053,0.3262552139539633,0.18982569376627603,0.013163528602237167,50,30,0.01,2,"{'batch_size': 50, 'epochs': 30, 'kernel': 0.01, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
43,2.575892210006714,0.31929397205308535,0.20249581336975098,0.024571277694006022,50,30,0.01,1,"{'batch_size': 50, 'epochs': 30, 'kernel': 0.01, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
22,1.5827552477518718,0.004240897224845592,0.1515949567159017,0.007770522112968085,50,20,10,0.1,"{'batch_size': 50, 'epochs': 20, 'kernel': 10, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
83,3.5816495418548584,0.06849855840298695,0.2707558472951253,0.007493905626925347,50,50,1,1,"{'batch_size': 50, 'epochs': 50, 'kernel': 1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
84,3.669442812601725,0.20865354373369968,0.26137955983479816,0.022122935739842756,50,50,10,0.001,"{'batch_size': 50, 'epochs': 50, 'kernel': 10, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
85,3.670088529586792,0.13097695074222188,0.2797153790791829,0.022387083528610727,50,50,10,2,"{'batch_size': 50, 'epochs': 50, 'kernel': 10, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
125,2.374517281850179,0.097576066337062,0.4806666374206543,0.3249583791214094,100,20,30,2,"{'batch_size': 100, 'epochs': 20, 'kernel': 30, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
126,2.3208808104197183,0.015171869090114677,0.2388324737548828,0.0076166208916244585,100,20,30,0.1,"{'batch_size': 100, 'epochs': 20, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
127,2.285498857498169,0.057821577700416606,0.26761047045389813,0.01745573395500501,100,20,30,1,"{'batch_size': 100, 'epochs': 20, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
135,2.763971487681071,0.02766388424982854,0.2654774983723958,0.0028609142702265456,100,30,0.001,1,"{'batch_size': 100, 'epochs': 30, 'kernel': 0.001, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6231578947368421,0.6168421052631579,0.6193811533052039,0.002722892195681557
137,3.007184108098348,0.2466521105271621,0.2369991143544515,0.014704853944734794,100,30,0.01,2,"{'batch_size': 100, 'epochs': 30, 'kernel': 0.01, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
140,3.096571127573649,0.2239671158057463,0.3481105963389079,0.08174792699670959,100,30,0.1,0.001,"{'batch_size': 100, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
141,3.1036757628122964,0.3756791131564888,0.2755458354949951,0.014138494520305961,100,30,0.1,2,"{'batch_size': 100, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
142,2.942247231801351,0.07346787925697187,0.30703099568684894,0.03900856092011088,100,30,0.1,0.1,"{'batch_size': 100, 'epochs': 30, 'kernel': 0.1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
286,2.761986176172892,0.18266725007145146,0.23413801193237305,0.03418824789738297,150,50,30,0.1,"{'batch_size': 150, 'epochs': 50, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
144,2.7184671560923257,0.09903817808239217,0.32189138730367023,0.07415468605096177,100,30,1,0.001,"{'batch_size': 100, 'epochs': 30, 'kernel': 1, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
145,3.093693256378174,0.41065124633691596,0.27930307388305664,0.05028260792285504,100,30,1,2,"{'batch_size': 100, 'epochs': 30, 'kernel': 1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
146,2.8394572734832764,0.028205376434172973,0.26519115765889484,0.01776414376670514,100,30,1,0.1,"{'batch_size': 100, 'epochs': 30, 'kernel': 1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
147,3.0751495361328125,0.36925194955735785,0.5498333772023519,0.28772015370524967,100,30,1,1,"{'batch_size': 100, 'epochs': 30, 'kernel': 1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
148,3.019288698832194,0.07667598980418482,0.3755733172098796,0.11738574051760037,100,30,10,0.001,"{'batch_size': 100, 'epochs': 30, 'kernel': 10, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
149,2.917146603266398,0.35406009425222446,0.3306540648142497,0.05298918559320207,100,30,10,2,"{'batch_size': 100, 'epochs': 30, 'kernel': 10, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
150,3.0933099587758384,0.1151230029989754,0.2791911760965983,0.038387026546788584,100,30,10,0.1,"{'batch_size': 100, 'epochs': 30, 'kernel': 10, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
151,3.2970594565073648,0.20935702859591607,0.30837154388427734,0.052890391410860424,100,30,10,1,"{'batch_size': 100, 'epochs': 30, 'kernel': 10, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
152,3.14244016011556,0.09218622178084997,0.2968943913777669,0.047019757451014256,100,30,20,0.001,"{'batch_size': 100, 'epochs': 30, 'kernel': 20, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
153,3.119245926539103,0.33486470843489263,0.3165730635325114,0.07139340708077219,100,30,20,2,"{'batch_size': 100, 'epochs': 30, 'kernel': 20, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
154,2.812790552775065,0.12471445385407608,0.2825779914855957,0.02878112252841765,100,30,20,0.1,"{'batch_size': 100, 'epochs': 30, 'kernel': 20, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
155,2.634649117787679,0.061987711158552804,0.2468721866607666,0.020158385585439795,100,30,20,1,"{'batch_size': 100, 'epochs': 30, 'kernel': 20, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
156,2.6451102097829184,0.119899204674928,0.30297644933064777,0.05545119236339906,100,30,30,0.001,"{'batch_size': 100, 'epochs': 30, 'kernel': 30, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
157,2.6362973054250083,0.1225159291610589,0.26586325963338214,0.002958136424481373,100,30,30,2,"{'batch_size': 100, 'epochs': 30, 'kernel': 30, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
158,2.673617204030355,0.13104930817747976,0.43390703201293945,0.22708050608294647,100,30,30,0.1,"{'batch_size': 100, 'epochs': 30, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
159,3.0734236240386963,0.3357094441250331,0.2963191668192546,0.030889995234749237,100,30,30,1,"{'batch_size': 100, 'epochs': 30, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
123,2.591362555821737,0.17843166655336318,0.2574454148610433,0.04018819047867383,100,20,20,1,"{'batch_size': 100, 'epochs': 20, 'kernel': 20, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
167,3.4380568663279214,0.2954674975644428,0.27396710713704425,0.0480674932856875,100,50,0.001,1,"{'batch_size': 100, 'epochs': 50, 'kernel': 0.001, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6231578947368421,0.6168421052631579,0.6193811533052039,0.002722892195681557
122,3.159851551055908,0.6871666221969276,0.382631778717041,0.11222361221823973,100,20,20,0.1,"{'batch_size': 100, 'epochs': 20, 'kernel': 20, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
109,2.4882116317749023,0.2650664249373969,0.28832236925760907,0.02362485558191619,100,20,0.1,2,"{'batch_size': 100, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
86,3.772449016571045,0.321258764386589,0.25089120864868164,0.0048702243034193585,50,50,10,0.1,"{'batch_size': 50, 'epochs': 50, 'kernel': 10, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
87,3.700417677561442,0.12084299871145227,0.26474475860595703,0.032387004636287096,50,50,10,1,"{'batch_size': 50, 'epochs': 50, 'kernel': 10, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
88,3.757232904434204,0.2654032704109495,0.2944449583689372,0.007872737938259254,50,50,20,0.001,"{'batch_size': 50, 'epochs': 50, 'kernel': 20, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
89,3.8243187268575034,0.09495039585237092,0.25234127044677734,0.016121080890397998,50,50,20,2,"{'batch_size': 50, 'epochs': 50, 'kernel': 20, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
90,3.857279062271118,0.3362658031248178,0.2743222713470459,0.014802962925550483,50,50,20,0.1,"{'batch_size': 50, 'epochs': 50, 'kernel': 20, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
91,3.742588758468628,0.06234699815616192,0.2543460528055827,0.028661558107579557,50,50,20,1,"{'batch_size': 50, 'epochs': 50, 'kernel': 20, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
92,3.6619176864624023,0.11389231564061575,0.46223926544189453,0.2960689213691605,50,50,30,0.001,"{'batch_size': 50, 'epochs': 50, 'kernel': 30, 'learning_rate': 0.001}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
93,3.8028830687204995,0.14461062797458046,0.26996199289957684,0.0019621861259412365,50,50,30,2,"{'batch_size': 50, 'epochs': 50, 'kernel': 30, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
94,3.9118977387746177,0.1297647363606647,0.26610883076985675,0.026861531868988292,50,50,30,0.1,"{'batch_size': 50, 'epochs': 50, 'kernel': 30, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
95,3.7572860717773438,0.145484812112367,0.2524474461873372,0.015620970663082155,50,50,30,1,"{'batch_size': 50, 'epochs': 50, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
105,3.9482653935750327,0.4467134534839898,0.5659803549448649,0.14095398650384924,100,20,0.01,2,"{'batch_size': 100, 'epochs': 20, 'kernel': 0.01, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
121,2.5844621658325195,0.22570847586893497,0.258791446685791,0.028509540936508797,100,20,20,2,"{'batch_size': 100, 'epochs': 20, 'kernel': 20, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
287,2.579101324081421,0.20609033781586628,0.23370893796284994,0.014686939115150724,150,50,30,1,"{'batch_size': 150, 'epochs': 50, 'kernel': 30, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
110,2.3122994899749756,0.06038571305949573,0.2516040802001953,0.011787520657180623,100,20,0.1,0.1,"{'batch_size': 100, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
111,2.329376141230265,0.07089206487462701,0.24770164489746094,0.013542510367667248,100,20,0.1,1,"{'batch_size': 100, 'epochs': 20, 'kernel': 0.1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
113,2.6051350434621177,0.27338330294189095,0.3749125003814697,0.08212584220007137,100,20,1,2,"{'batch_size': 100, 'epochs': 20, 'kernel': 1, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
114,2.6365040938059487,0.17882873177912328,0.29109994570414227,0.05752969067996132,100,20,1,0.1,"{'batch_size': 100, 'epochs': 20, 'kernel': 1, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
115,2.3631298542022705,0.04350773385284137,0.29416680335998535,0.02629346798764967,100,20,1,1,"{'batch_size': 100, 'epochs': 20, 'kernel': 1, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
117,2.8750394185384116,0.244826296856724,0.3146347999572754,0.05618348637244376,100,20,10,2,"{'batch_size': 100, 'epochs': 20, 'kernel': 10, 'learning_rate': 2}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
118,2.8840343952178955,0.2442172496714966,0.3277195294698079,0.04308003621861144,100,20,10,0.1,"{'batch_size': 100, 'epochs': 20, 'kernel': 10, 'learning_rate': 0.1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
119,2.537511110305786,0.238278894334179,0.27507297197977704,0.025588562003458284,100,20,10,1,"{'batch_size': 100, 'epochs': 20, 'kernel': 10, 'learning_rate': 1}",0.6176470588235294,0.6160337552742616,0.620253164556962,0.6179779928849177,0.001738388466075157,87,0.6181434599156118,0.6189473684210526,0.6168421052631579,0.6179776445332741,0.0008674308029124741
112,2.7541792392730713,0.3496579729121346,0.2691059907277425,0.04640586152201445,100,20,1,0.001,"{'batch_size': 100, 'epochs': 20, 'kernel': 1, 'learning_rate': 0.001}",0.6092436974789915,0.6118143459915611,0.6244725738396625,0.6151768724367384,0.006656305625647396,281,0.6181434599156118,0.6168421052631579,0.6105263157894737,0.6151706269894145,0.0033267201940537254
116,2.671651283899943,0.28858885470774515,0.2811841169993083,0.03435575906416226,100,20,10,0.001,"{'batch_size': 100, 'epochs': 20, 'kernel': 10, 'learning_rate': 0.001}",0.6092436974789915,0.6118143459915611,0.620253164556962,0.6137704026758383,0.004702602800528493,282,0.6160337552742616,0.6147368421052631,0.6105263157894737,0.6137656377229995,0.0023509431984838746
124,2.3117807706197104,0.024943860699687796,0.24877150853474936,0.0061947039012819685,100,20,30,0.001,"{'batch_size': 100, 'epochs': 20, 'kernel': 30, 'learning_rate': 0.001}",0.6092436974789915,0.6118143459915611,0.620253164556962,0.6137704026758383,0.004702602800528493,282,0.6160337552742616,0.6147368421052631,0.6105263157894737,0.6137656377229995,0.0023509431984838746
120,2.7036383946736655,0.5294102423038076,0.29636716842651367,0.044057672273935575,100,20,20,0.001,"{'batch_size': 100, 'epochs': 20, 'kernel': 20, 'learning_rate': 0.001}",0.6092436974789915,0.6118143459915611,0.620253164556962,0.6137704026758383,0.004702602800528493,282,0.6160337552742616,0.6147368421052631,0.6105263157894737,0.6137656377229995,0.0023509431984838746
208,2.642013152440389,0.25400793051587683,0.28260310490926105,0.03345093239296947,150,20,1,0.001,"{'batch_size': 150, 'epochs': 20, 'kernel': 1, 'learning_rate': 0.001}",0.5756302521008403,0.5991561181434599,0.5949367088607594,0.5899076930350199,0.01024157681204332,285,0.5970464135021097,0.5852631578947368,0.5936842105263158,0.5919979273077208,0.004956069780054739
216,2.280232032140096,0.08374940512875806,0.27927414576212567,0.03742790167611292,150,20,20,0.001,"{'batch_size': 150, 'epochs': 20, 'kernel': 20, 'learning_rate': 0.001}",0.5588235294117647,0.5907172995780591,0.5864978902953587,0.5786795730950609,0.01414561667651755,286,0.5864978902953587,0.5768421052631579,0.5789473684210527,0.5807624546598564,0.004145636234865061
220,2.487382253011068,0.32166791623054314,0.25360878308614093,0.04352645684137009,150,20,30,0.001,"{'batch_size': 150, 'epochs': 20, 'kernel': 30, 'learning_rate': 0.001}",0.5588235294117647,0.5907172995780591,0.5864978902953587,0.5786795730950609,0.01414561667651755,286,0.5864978902953587,0.5768421052631579,0.5789473684210527,0.5807624546598564,0.004145636234865061
212,2.2303477923075357,0.040151411017470016,0.21785895029703775,0.023634311795976966,150,20,10,0.001,"{'batch_size': 150, 'epochs': 20, 'kernel': 10, 'learning_rate': 0.001}",0.5588235294117647,0.5907172995780591,0.5864978902953587,0.5786795730950609,0.01414561667651755,286,0.5864978902953587,0.5768421052631579,0.5789473684210527,0.5807624546598564,0.004145636234865061
